,Query Path,SAT/UNSAT,Depths,algaroba with pause based on depth
147,../blocksworld/blocksworld_from_5_7_5_to_8_8_1_negated_goal_bmc_32.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 432, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 96, Record_left_center_right: 37, }",0.08878278732299805
148,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_20.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 290, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 60, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 25, }",0.06275534629821777
149,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 476, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 105, }",0.12816166877746582
150,../blocksworld/blocksworld_from_10_7_1_to_8_0_10_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 470, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 105, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, }",0.11035442352294922
151,../blocksworld/blocksworld_from_16_2_1_to_12_6_1_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 280, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 57, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, }",0.07128024101257324
152,../blocksworld/blocksworld_from_5_3_8_to_14_1_1_negated_goal_bmc_30.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 404, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 90, Record_left_center_right: 35, }",0.07508015632629395
153,../blocksworld/blocksworld_from_7_2_0_to_7_0_2_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 31, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 0, Record_left_center_right: 5, }",0.023072242736816406
154,../blocksworld/blocksworld_from_8_2_4_to_0_3_11_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 0, Tower: 40, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 5, }",0.046801090240478516
155,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 318, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 66, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 27, }",0.10328245162963867
156,../blocksworld/blocksworld_from_17_0_1_to_1_10_7_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 325, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 69, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 28, }",0.13348054885864258
157,../blocksworld/blocksworld_from_0_2_0_to_2_0_0_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 52, Enum_A_B: 9, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 8, }",0.02583026885986328
158,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 80, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 6, }",0.050254106521606445
159,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_34.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 474, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 102, Record_left_center_right: 39, }",0.10500693321228027
160,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 406, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 34, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 87, }",0.09722208976745605
161,../blocksworld/blocksworld_from_2_2_14_to_14_4_0_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 170, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 30, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, }",0.05741286277770996
162,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 252, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 51, Record_left_center_right: 22, }",0.07971835136413574
163,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_31.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 426, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 93, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 36, }",0.10357403755187988
164,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 76, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 6, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, }",0.0400385856628418
165,../blocksworld/blocksworld_from_6_1_11_to_6_0_12_negated_goal_bmc_27.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 372, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 81, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 32, }",0.06464695930480957
166,../blocksworld/blocksworld_from_2_1_9_to_0_9_3_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 206, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 42, Record_left_center_right: 19, }",0.047521114349365234
167,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 186, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 33, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 16, }",0.06121325492858887
168,../blocksworld/blocksworld_from_13_1_6_to_8_7_5_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 365, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 78, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 31, }",0.1091315746307373
169,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 242, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 45, Record_left_center_right: 20, }",0.08312821388244629
170,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 372, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 78, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 31, }",0.09614729881286621
171,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 178, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 30, }",0.05036020278930664
172,../blocksworld/blocksworld_from_2_4_0_to_0_3_3_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 109, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 21, Record_left_center_right: 12, }",0.03934168815612793
173,../blocksworld/blocksworld_from_11_11_3_to_2_0_23_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 268, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 51, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 22, }",0.06684684753417969
174,../blocksworld/blocksworld_from_9_7_0_to_9_6_1_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 250, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 51, Record_left_center_right: 22, }",0.06476879119873047
175,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 145, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 21, Record_left_center_right: 12, }",0.04335594177246094
176,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 250, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 51, Record_left_center_right: 22, }",0.07275962829589844
177,../blocksworld/blocksworld_from_10_4_3_to_1_14_2_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 167, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 30, Record_left_center_right: 15, }",0.07198953628540039
178,../blocksworld/blocksworld_from_7_0_15_to_7_2_13_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 394, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 33, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 84, }",0.10974860191345215
179,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 168, Enum_A_B_C_D_E_F_G_H_I_J_K: 33, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 16, }",0.05757784843444824
180,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 126, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 18, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 11, }",0.03966379165649414
181,../blocksworld/blocksworld_from_2_6_2_to_3_4_3_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 153, Enum_A_B_C_D_E_F_G_H_I_J: 30, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, }",0.0688164234161377
182,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 94, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 8, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 9, }",0.02855062484741211
183,../blocksworld/blocksworld_from_3_1_18_to_3_16_3_negated_goal_bmc_25.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 358, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 30, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 75, }",0.10269880294799805
184,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 102, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 12, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, }",0.054178714752197266
185,../blocksworld/blocksworld_from_18_1_7_to_7_17_2_negated_goal_bmc_42.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 569, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 126, Record_left_center_right: 47, }",0.14689350128173828
186,../blocksworld/blocksworld_from_11_0_1_to_11_1_0_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 38, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 0, Record_left_center_right: 5, }",0.04191279411315918
187,../blocksworld/blocksworld_from_2_1_11_to_9_3_2_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 21, Tower: 125, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 12, }",0.03960371017456055
188,../blocksworld/blocksworld_from_2_1_3_to_6_0_0_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 98, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 18, Record_left_center_right: 11, }",0.05034780502319336
189,../blocksworld/blocksworld_from_6_9_0_to_14_0_1_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 128, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 21, Record_left_center_right: 12, }",0.04468393325805664
190,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 390, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 84, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 33, }",0.09372639656066895
191,../blocksworld/blocksworld_from_25_0_0_to_9_6_10_negated_goal_bmc_20.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 304, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 60, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 25, }",0.05652904510498047
192,../blocksworld/blocksworld_from_2_0_19_to_2_8_11_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 319, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 27, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 66, }",0.06530928611755371
193,../blocksworld/blocksworld_from_0_7_3_to_8_1_1_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 142, Enum_A_B_C_D_E_F_G_H_I_J: 27, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, }",0.05055952072143555
194,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 168, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 27, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, }",0.031159400939941406
195,../blocksworld/blocksworld_from_0_3_6_to_2_0_7_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 187, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 39, Record_left_center_right: 18, }",0.05623197555541992
196,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_50.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 666, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 150, Record_left_center_right: 55, }",0.27390027046203613
197,../blocksworld/blocksworld_from_1_0_2_to_1_0_2_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 30, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, Enum_A_B_C: 3, }",0.019102096557617188
198,../blocksworld/blocksworld_from_3_0_0_to_1_1_1_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 67, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, Enum_A_B_C: 12, }",0.03542494773864746
199,../blocksworld/blocksworld_from_23_1_0_to_8_9_7_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 74, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 3, Record_left_center_right: 6, }",0.04808950424194336
200,../blocksworld/blocksworld_from_9_1_7_to_11_1_5_negated_goal_bmc_18.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 264, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 54, Record_left_center_right: 23, }",0.06701064109802246
201,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 118, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 10, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 15, }",0.045883893966674805
202,../blocksworld/blocksworld_from_0_18_1_to_17_2_0_negated_goal_bmc_32.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 436, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 96, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 37, }",0.12233304977416992
203,../blocksworld/blocksworld_from_20_0_1_to_1_2_18_negated_goal_bmc_40.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 536, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 45, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 120, }",0.17838191986083984
204,../blocksworld/blocksworld_from_0_4_7_to_4_4_3_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 191, Enum_A_B_C_D_E_F_G_H_I_J_K: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",0.07392072677612305
205,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_30.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 412, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 90, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 35, }",0.0814216136932373
206,../blocksworld/blocksworld_from_2_0_19_to_2_8_11_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 199, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 17, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 36, }",0.06282854080200195
207,../blocksworld/blocksworld_from_0_9_4_to_3_3_7_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 268, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 57, Record_left_center_right: 24, }",0.08960199356079102
208,../blocksworld/blocksworld_from_20_0_0_to_17_2_1_negated_goal_bmc_25.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 354, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 75, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 30, }",0.09501218795776367
209,../blocksworld/blocksworld_from_18_0_2_to_1_5_14_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 282, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 57, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, }",0.0748143196105957
210,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 202, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 39, Record_left_center_right: 18, }",0.05078697204589844
211,../blocksworld/blocksworld_from_24_1_0_to_8_1_16_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 316, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 63, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 26, }",0.05721402168273926
212,../blocksworld/blocksworld_from_10_5_6_to_13_6_2_negated_goal_bmc_20.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 296, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 25, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 60, }",0.0675654411315918
213,../blocksworld/blocksworld_from_14_1_0_to_5_1_9_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 44, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 0, Record_left_center_right: 5, }",0.06244063377380371
214,../blocksworld/blocksworld_from_5_10_6_to_18_1_2_negated_goal_bmc_27.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 380, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 32, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 81, }",0.10803604125976562
215,../blocksworld/blocksworld_from_2_6_2_to_3_4_3_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 117, Enum_A_B_C_D_E_F_G_H_I_J: 21, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 12, }",0.04436993598937988
216,../blocksworld/blocksworld_from_18_5_3_to_18_1_7_negated_goal_bmc_16.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 257, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 48, Record_left_center_right: 21, }",0.04586434364318848
217,../blocksworld/blocksworld_from_0_7_5_to_2_8_2_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 266, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 57, Record_left_center_right: 24, }",0.059366464614868164
218,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_30.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 426, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 90, Record_left_center_right: 35, }",0.10606646537780762
219,../blocksworld/blocksworld_from_7_3_12_to_12_0_10_negated_goal_bmc_42.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 561, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 47, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 126, }",0.1789846420288086
220,../blocksworld/blocksworld_from_2_4_0_to_0_3_3_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 37, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 3, Record_left_center_right: 6, }",0.06438326835632324
221,../blocksworld/blocksworld_from_12_7_0_to_14_5_0_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 388, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 84, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 33, }",0.10597491264343262
