,Query Path,SAT/UNSAT,Depths,Algaroba no pause,Algaroba,Z3,cvc5,Princess
177,../QF_UFDT/20210312-Bouvier/16244621/vlsat3_e22.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",758.3757753372192,778.9096872806549,207.82671570777893,102.72901630401611,1201.0
178,../QF_UFDT/20210312-Bouvier/16244618/vlsat3_k34.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",18.988656044006348,23.59019112586975,1201.0,1201.0,1201.0
179,../QF_UFDT/20210312-Bouvier/16244623/vlsat3_k56.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",18.811744928359985,22.245830297470093,1201.0,1201.0,1201.0
180,../QF_UFDT/20210312-Bouvier/16244633/vlsat3_k01.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",12.658771753311157,16.265614986419678,826.0986015796661,306.86838150024414,1201.0
181,../QF_UFDT/20210312-Bouvier/16244619/vlsat3_e80.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,120.53333616256714,1065.2854142189026,1201.0
182,../QF_UFDT/20210312-Bouvier/16244626/vlsat3_k67.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",18.758182525634766,23.656635284423828,1201.0,1201.0,1201.0
183,../QF_UFDT/20210312-Bouvier/16244628/vlsat3_k30.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",16.048051118850708,22.758981943130493,1201.0,1201.0,1201.0
184,../QF_UFDT/20210312-Bouvier/16244625/vlsat3_e71.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,44.95000100135803,442.43607687950134,1201.0
185,../QF_UFDT/20210312-Bouvier/16244630/vlsat3_e26.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",1079.9880356788635,1085.5668530464172,51.67876172065735,148.60453605651855,1201.0
186,../QF_UFDT/20210312-Bouvier/16244629/vlsat3_e84.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,45.77110290527344,303.79106545448303,1201.0
187,../QF_UFDT/20210312-Bouvier/16244620/vlsat3_e69.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,575.2241473197937,1201.0,1201.0
188,../QF_UFDT/20210312-Bouvier/16244616/vlsat3_e58.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,1201.0
189,../QF_UFDT/20210312-Bouvier/16244622/vlsat3_k96.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,691.6436958312988
190,../QF_UFDT/20210312-Bouvier/16244637/vlsat3_k52.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",57.259785413742065,62.946537256240845,1201.0,266.5303363800049,1201.0
191,../QF_UFDT/20210312-Bouvier/16244638/vlsat3_k19.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",12.663587808609009,13.762884378433228,1201.0,197.44376492500305,1201.0
192,../QF_UFDT/20210312-Bouvier/16244624/vlsat3_e40.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,559.6417014598846,1201.0,1201.0
193,../QF_UFDT/20210312-Bouvier/16244635/vlsat3_k28.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",15.791169881820679,18.01259160041809,1201.0,1201.0,1201.0
194,../QF_UFDT/20210312-Bouvier/16244627/vlsat3_e98.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,803.4751071929932,1201.0,1201.0
195,../QF_UFDT/20210312-Bouvier/16244632/vlsat3_e17.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,113.31375241279602,1201.0,1201.0
196,../QF_UFDT/20210312-Bouvier/16244631/vlsat3_k92.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",988.8756837844849,1014.0731649398804,1201.0,1201.0,1201.0
197,../QF_UFDT/20210312-Bouvier/16244636/vlsat3_k63.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",420.74908113479614,427.295866727829,1201.0,1201.0,1201.0
198,../QF_UFDT/20210312-Bouvier/16244634/vlsat3_e75.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,662.2932300567627,1174.661384820938,1201.0
199,../QF_UFDT/20210312-Bouvier/16244639/vlsat3_e44.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,117.66321969032288,277.98765444755554,1201.0
