,Query Path,SAT/UNSAT,Depths,Algaroba
84,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 100, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 12, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, }",0.16312742233276367
85,../blocksworld/blocksworld_from_3_1_20_to_23_0_1_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 134, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 18, Record_left_center_right: 11, }",0.38594555854797363
86,../blocksworld/blocksworld_from_2_13_3_to_5_5_8_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 205, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",10.12568736076355
87,../blocksworld/blocksworld_from_0_1_3_to_1_1_2_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 20, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D: 0, Record_left_center_right: 5, }",0.08214998245239258
88,../blocksworld/blocksworld_from_25_0_0_to_9_6_10_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 64, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 0, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 5, }",0.11278867721557617
89,../blocksworld/blocksworld_from_16_7_3_to_16_0_10_negated_goal_bmc_18.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
90,../blocksworld/blocksworld_from_13_0_1_to_11_0_3_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'unsat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 51, Tower: 246, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 22, }",151.6663634777069
91,../blocksworld/blocksworld_from_1_7_5_to_6_4_3_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 76, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 9, Record_left_center_right: 8, }",0.09033846855163574
92,../blocksworld/blocksworld_from_5_0_0_to_5_0_0_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 120, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E: 24, Record_left_center_right: 13, }",0.5432255268096924
93,../blocksworld/blocksworld_from_22_0_2_to_9_12_3_negated_goal_bmc_30.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
94,../blocksworld/blocksworld_from_22_0_2_to_9_12_3_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 144, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 21, Record_left_center_right: 12, }",0.5228545665740967
95,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_44.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
96,../blocksworld/blocksworld_from_11_6_0_to_8_0_9_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
97,../blocksworld/blocksworld_from_22_0_4_to_26_0_0_negated_goal_bmc_31.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
98,../blocksworld/blocksworld_from_0_13_3_to_14_2_0_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 190, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 36, Record_left_center_right: 17, }",4.909797430038452
99,../blocksworld/blocksworld_from_10_5_6_to_13_6_2_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 332, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 28, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 69, }",948.013927936554
100,../blocksworld/blocksworld_from_0_6_0_to_5_0_1_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 26, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 0, Record_left_center_right: 5, }",0.050429582595825195
101,../blocksworld/blocksworld_from_15_3_0_to_3_5_10_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 218, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 42, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 19, }",6.747228384017944
102,../blocksworld/blocksworld_from_3_5_0_to_8_0_0_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 198, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 42, Record_left_center_right: 19, }",44.68053865432739
103,../blocksworld/blocksworld_from_1_1_7_to_3_0_6_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 103, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 18, Record_left_center_right: 11, }",0.5244536399841309
104,../blocksworld/blocksworld_from_0_18_5_to_17_0_6_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 227, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 42, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 19, }",9.90521788597107
105,../blocksworld/blocksworld_from_10_5_8_to_4_10_9_negated_goal_bmc_27.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
106,../blocksworld/blocksworld_from_8_1_2_to_6_2_3_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 60, Enum_A_B_C_D_E_F_G_H_I_J_K: 6, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, }",0.05677604675292969
107,../blocksworld/blocksworld_from_13_1_6_to_8_7_5_negated_goal_bmc_34.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
108,../blocksworld/blocksworld_from_1_0_2_to_1_0_2_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 66, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, Enum_A_B_C: 12, }",0.1343984603881836
109,../blocksworld/blocksworld_from_9_12_5_to_20_1_5_negated_goal_bmc_49.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
110,../blocksworld/blocksworld_from_4_2_8_to_7_1_6_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
111,../blocksworld/blocksworld_from_13_2_4_to_13_3_3_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
112,../blocksworld/blocksworld_from_1_24_0_to_9_16_0_negated_goal_bmc_24.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
113,../blocksworld/blocksworld_from_6_2_14_to_12_6_4_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
114,../blocksworld/blocksworld_from_14_1_0_to_5_1_9_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 140, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 24, Record_left_center_right: 13, }",1.3290965557098389
115,../blocksworld/blocksworld_from_0_2_1_to_3_0_0_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 31, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, Enum_A_B_C: 3, }",0.05724000930786133
116,../blocksworld/blocksworld_from_0_0_8_to_1_3_4_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 51, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 6, Record_left_center_right: 7, }",0.1131448745727539
117,../blocksworld/blocksworld_from_19_2_0_to_19_0_2_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
118,../blocksworld/blocksworld_from_13_1_5_to_8_4_7_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 207, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",13.494972467422485
119,../blocksworld/blocksworld_from_11_0_6_to_13_1_3_negated_goal_bmc_16.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 240, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 48, Record_left_center_right: 21, }",119.09244680404663
120,../blocksworld/blocksworld_from_0_18_1_to_17_2_0_negated_goal_bmc_27.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
121,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 90, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 6, Record_left_center_right: 7, }",0.07301497459411621
122,../blocksworld/blocksworld_from_5_1_10_to_4_9_3_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 213, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 42, Record_left_center_right: 19, }",21.94730281829834
123,../blocksworld/blocksworld_from_1_21_4_to_17_7_2_negated_goal_bmc_25.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
124,../blocksworld/blocksworld_from_9_10_3_to_1_0_21_negated_goal_bmc_32.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
125,../blocksworld/blocksworld_from_0_13_3_to_14_2_0_negated_goal_bmc_24.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
126,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_34.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
127,../blocksworld/blocksworld_from_6_1_1_to_4_2_2_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 112, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 21, Record_left_center_right: 12, }",1.6279916763305664
128,../blocksworld/blocksworld_from_15_6_4_to_10_2_13_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 218, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",16.362464427947998
129,../blocksworld/blocksworld_from_1_5_5_to_1_1_9_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 84, Enum_A_B_C_D_E_F_G_H_I_J_K: 12, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, }",0.17513227462768555
130,../blocksworld/blocksworld_from_8_8_1_to_9_4_4_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 72, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 6, Record_left_center_right: 7, }",0.1579277515411377
131,../blocksworld/blocksworld_from_12_0_3_to_8_3_4_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
132,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 236, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 20, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 45, }",73.32614922523499
133,../blocksworld/blocksworld_from_15_6_4_to_10_2_13_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 146, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 21, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 12, }",0.5558514595031738
134,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 240, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 45, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 20, }",118.37182784080505
135,../blocksworld/blocksworld_from_5_10_6_to_18_1_2_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
136,../blocksworld/blocksworld_from_5_8_2_to_8_0_7_negated_goal_bmc_20.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
137,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_20.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 302, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 60, Record_left_center_right: 25, }",170.2296359539032
138,../blocksworld/blocksworld_from_6_0_2_to_2_5_1_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 53, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 6, Record_left_center_right: 7, }",0.15170907974243164
139,../blocksworld/blocksworld_from_21_0_4_to_10_10_5_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
140,../blocksworld/blocksworld_from_1_24_0_to_9_16_0_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 315, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 63, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 26, }",357.2851996421814
141,../blocksworld/blocksworld_from_2_5_13_to_12_7_1_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
142,../blocksworld/blocksworld_from_8_2_4_to_0_3_11_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'unsat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 0, Tower: 40, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 5, }",0.14302730560302734
143,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 80, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 6, }",0.12635040283203125
144,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 252, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 51, Record_left_center_right: 22, }",467.2440378665924
145,../blocksworld/blocksworld_from_2_2_14_to_14_4_0_negated_goal_bmc_27.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
146,../blocksworld/blocksworld_from_2_2_14_to_14_4_0_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 170, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 30, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, }",1.4427461624145508
147,../blocksworld/blocksworld_from_7_2_0_to_7_0_2_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 31, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 0, Record_left_center_right: 5, }",0.0841066837310791
148,../blocksworld/blocksworld_from_16_2_1_to_12_6_1_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 280, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 57, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, }",740.5152027606964
149,../blocksworld/blocksworld_from_0_2_0_to_2_0_0_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 52, Enum_A_B: 9, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 8, }",0.2572023868560791
150,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 242, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 45, Record_left_center_right: 20, }",25.77249765396118
151,../blocksworld/blocksworld_from_13_0_1_to_11_0_3_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
152,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 76, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 6, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, }",0.16039156913757324
153,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
154,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 186, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 33, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 16, }",2.6660609245300293
155,../blocksworld/blocksworld_from_17_0_1_to_1_10_7_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
156,../blocksworld/blocksworld_from_10_7_1_to_8_0_10_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
157,../blocksworld/blocksworld_from_19_2_0_to_19_0_2_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
158,../blocksworld/blocksworld_from_2_1_9_to_0_9_3_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 206, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 42, Record_left_center_right: 19, }",17.70766830444336
159,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_50.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
160,../blocksworld/blocksworld_from_10_4_3_to_1_14_2_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 167, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 30, Record_left_center_right: 15, }",1.597506046295166
161,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
162,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 178, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 30, }",7.177001476287842
163,../blocksworld/blocksworld_from_2_4_0_to_0_3_3_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 109, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 21, Record_left_center_right: 12, }",0.5178253650665283
164,../blocksworld/blocksworld_from_5_7_5_to_8_8_1_negated_goal_bmc_32.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
165,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 145, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 21, Record_left_center_right: 12, }",0.8321077823638916
166,../blocksworld/blocksworld_from_5_6_3_to_4_3_7_negated_goal_bmc_18.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
167,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 168, Enum_A_B_C_D_E_F_G_H_I_J_K: 33, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 16, }",3.4596636295318604
168,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 102, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 12, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 9, }",0.23414349555969238
169,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 126, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 18, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 11, }",0.7279219627380371
170,../blocksworld/blocksworld_from_2_1_3_to_6_0_0_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 98, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 18, Record_left_center_right: 11, }",0.4087948799133301
171,../blocksworld/blocksworld_from_2_6_2_to_3_4_3_negated_goal_bmc_10.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 153, Enum_A_B_C_D_E_F_G_H_I_J: 30, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 15, }",15.115212678909302
172,../blocksworld/blocksworld_from_6_9_0_to_14_0_1_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 128, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 21, Record_left_center_right: 12, }",0.35498857498168945
173,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 250, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 51, Record_left_center_right: 22, }",50.36694312095642
174,../blocksworld/blocksworld_from_11_0_1_to_11_1_0_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 38, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 0, Record_left_center_right: 5, }",0.08946514129638672
175,../blocksworld/blocksworld_from_2_1_11_to_9_3_2_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'unsat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 21, Tower: 125, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 12, }",0.5822803974151611
176,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
177,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 94, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 8, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 9, }",0.21765708923339844
178,../blocksworld/blocksworld_from_0_7_3_to_8_1_1_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 142, Enum_A_B_C_D_E_F_G_H_I_J: 27, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, }",0.841383695602417
179,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_34.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
180,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_20.smt2,{'algaroba with pause based on depth': 'T'},,1201.0
181,../blocksworld/blocksworld_from_11_11_3_to_2_0_23_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'unsat'},"{Tower: 268, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 51, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 22, }",66.79038882255554
